time,open,high,low,close,tick_volume
2025-10-23 14:33:18.231046,17999.45,18002.76,17987.83,17991.14,885
2025-10-23 14:34:18.231046,17991.14,18017.54,17971.78,17998.18,918
2025-10-23 14:35:18.231046,17998.18,18000.52,17991.84,17994.19,935
2025-10-23 14:36:18.231046,17994.19,18008.0,17979.5,17993.31,941
2025-10-23 14:37:18.231046,17993.31,18007.9,17980.86,17995.44,807
2025-10-23 14:38:18.231046,17995.44,17999.91,17987.77,17992.24,995
2025-10-23 14:39:18.231046,17992.24,17996.51,17987.78,17992.05,1102
2025-10-23 14:40:18.231046,17992.05,17995.36,17982.36,17985.67,937
2025-10-23 14:41:18.231046,17985.67,17999.73,17978.9,17992.96,864
2025-10-23 14:42:18.231046,17992.96,18003.14,17981.61,17991.8,1002
2025-10-23 14:43:18.231046,17991.8,17996.4,17987.01,17991.62,836
2025-10-23 14:44:18.231046,17991.62,17998.39,17989.5,17996.28,988
2025-10-23 14:45:18.231046,17996.28,18017.07,17976.7,17997.49,1136
2025-10-23 14:46:18.231046,17997.49,18002.06,17990.78,17995.36,839
2025-10-23 14:47:18.231046,17995.36,18008.39,17986.14,17999.17,948
2025-10-23 14:48:18.231046,17999.17,18005.03,17991.22,17997.07,1062
2025-10-23 14:49:18.231046,17997.07,18007.43,17982.36,17992.72,1051
2025-10-23 14:50:18.231046,17992.72,17994.68,17989.92,17991.88,938
2025-10-23 14:51:18.231046,17991.88,17998.17,17989.47,17995.76,1103
2025-10-23 14:52:18.231046,17995.76,18013.08,17979.74,17997.06,852
2025-10-23 14:53:18.231046,17997.06,18017.04,17981.21,18001.19,1145
2025-10-23 14:54:18.231046,18001.19,18011.85,17989.49,18000.15,1043
2025-10-23 14:55:18.231046,18000.15,18014.44,17977.2,17991.49,1142
2025-10-23 14:56:18.231046,17991.49,17996.97,17988.21,17993.69,875
2025-10-23 14:57:18.231046,17993.69,17998.13,17993.11,17997.55,1094
2025-10-23 14:58:18.231046,17997.55,18027.4,17969.69,17999.54,923
2025-10-23 14:59:18.231046,17999.54,18007.07,17991.36,17998.89,1171
2025-10-23 15:00:18.231046,17998.89,18010.24,17982.53,17993.88,830
2025-10-23 15:01:18.231046,17993.88,18000.69,17981.12,17987.93,893
2025-10-23 15:02:18.231046,17987.93,17991.58,17985.55,17989.2,979
2025-10-23 15:03:18.231046,17989.2,18011.42,17973.34,17995.56,939
2025-10-23 15:04:18.231046,17995.56,18002.7,17988.76,17995.91,1019
2025-10-23 15:05:18.231046,17995.91,18007.74,17976.87,17988.7,1064
2025-10-23 15:06:18.231046,17988.7,18001.23,17981.89,17994.42,961
2025-10-23 15:07:18.231046,17994.42,18005.25,17986.52,17997.35,906
2025-10-23 15:08:18.231046,17997.35,18001.54,17984.25,17988.44,1109
2025-10-23 15:09:18.231046,17988.44,18022.16,17966.0,17999.72,1024
2025-10-23 15:10:18.231046,17999.72,18008.73,17983.3,17992.31,1145
2025-10-23 15:11:18.231046,17992.31,18010.29,17982.5,18000.48,1167
2025-10-23 15:12:18.231046,18000.48,18010.09,17981.93,17991.53,811
2025-10-23 15:13:18.231046,17991.53,17994.24,17986.36,17989.06,918
2025-10-23 15:14:18.231046,17989.06,18006.75,17974.22,17991.91,1062
2025-10-23 15:15:18.231046,17991.91,17998.11,17987.51,17993.72,1068
2025-10-23 15:16:18.231046,17993.72,18011.25,17974.72,17992.25,1127
2025-10-23 15:17:18.231046,17992.25,17993.41,17991.96,17993.12,1078
2025-10-23 15:18:18.231046,17993.12,17997.16,17991.83,17995.87,867
2025-10-23 15:19:18.231046,17995.87,18016.73,17972.48,17993.34,843
2025-10-23 15:20:18.231046,17993.34,18006.95,17980.26,17993.87,864
2025-10-23 15:21:18.231046,17993.87,17994.87,17984.65,17985.65,941
2025-10-23 15:22:18.231046,17985.65,17998.21,17983.59,17996.15,1107
2025-10-23 15:23:18.231046,17996.15,18007.46,17982.45,17993.75,1047
2025-10-23 15:24:18.231046,17993.75,18008.58,17987.42,18002.25,909
2025-10-23 15:25:18.231046,18002.25,18009.37,17982.38,17989.5,807
2025-10-23 15:26:18.231046,17989.5,17993.37,17981.28,17985.15,1151
2025-10-23 15:27:18.231046,17985.15,18003.69,17978.75,17997.29,1040
2025-10-23 15:28:18.231046,17997.29,17997.97,17995.24,17995.93,1198
2025-10-23 15:29:18.231046,17995.93,18004.84,17980.24,17989.15,938
2025-10-23 15:30:18.231046,17989.15,17995.94,17979.76,17986.55,1014
2025-10-23 15:31:18.231046,17986.55,18021.89,17966.54,18001.88,867
2025-10-23 15:32:18.231046,18001.88,18005.39,17997.76,18001.27,1059
2025-10-23 15:33:18.231046,18001.27,18009.22,17973.8,17981.76,1116
2025-10-23 15:34:18.231046,17981.76,17996.76,17976.91,17991.9,954
2025-10-23 15:35:18.231046,17991.9,18006.94,17987.48,18002.52,801
2025-10-23 15:36:18.231046,18002.52,18012.34,17982.0,17991.82,1167
2025-10-23 15:37:18.231046,17991.82,18000.2,17983.36,17991.74,1026
2025-10-23 15:38:18.231046,17991.74,17995.04,17989.49,17992.78,1032
2025-10-23 15:39:18.231046,17992.78,17996.69,17984.68,17988.59,879
2025-10-23 15:40:18.231046,17988.59,17989.75,17984.52,17985.67,1029
2025-10-23 15:41:18.231046,17985.67,18019.21,17965.92,17999.46,1156
2025-10-23 15:42:18.231046,17999.46,18001.29,17983.15,17984.98,914
2025-10-23 15:43:18.231046,17984.98,17997.95,17982.46,17995.43,1117
2025-10-23 15:44:18.231046,17995.43,18001.79,17992.27,17998.63,1027
2025-10-23 15:45:18.231046,17998.63,18003.75,17981.82,17986.94,1053
2025-10-23 15:46:18.231046,17986.94,18005.73,17970.78,17989.57,1158
2025-10-23 15:47:18.231046,17989.57,18021.92,17967.92,18000.26,1120
2025-10-23 15:48:18.231046,18000.26,18010.48,17986.64,17996.86,1067
2025-10-23 15:49:18.231046,17996.86,17998.77,17989.2,17991.11,977
2025-10-23 15:50:18.231046,17991.11,18014.02,17977.3,18000.21,867
2025-10-23 15:51:18.231046,18000.21,18011.49,17988.94,18000.23,801
2025-10-23 15:52:18.231046,18000.23,18005.09,17990.68,17995.54,1041
2025-10-23 15:53:18.231046,17995.54,18012.63,17972.61,17989.7,960
2025-10-23 15:54:18.231046,17989.7,17993.85,17933.03,17937.18,949
2025-10-23 15:55:18.231046,17937.18,17945.16,17914.72,17922.7,1085
2025-10-23 15:56:18.231046,17922.7,17936.87,17901.19,17915.36,906
2025-10-23 15:57:18.231046,17915.36,17924.77,17899.95,17909.36,1162
2025-10-23 15:58:18.231046,17909.36,17910.25,17899.05,17899.93,891
2025-10-23 15:59:18.231046,17899.93,17901.3,17898.7,17900.08,1058
2025-10-23 16:00:18.231046,17900.08,17908.0,17873.75,17881.67,1099
2025-10-23 16:01:18.231046,17881.67,17904.58,17873.27,17896.18,809
2025-10-23 16:02:18.231046,17896.18,17911.21,17880.09,17895.12,1133
2025-10-23 16:03:18.231046,17895.12,17925.14,17869.8,17899.82,983
2025-10-23 16:04:18.231046,17899.82,17912.83,17873.11,17886.13,880
2025-10-23 16:05:18.231046,17886.13,17888.28,17884.81,17886.96,900
2025-10-23 16:06:18.231046,17886.96,17904.94,17877.17,17895.15,895
2025-10-23 16:07:18.231046,17895.15,17914.93,17878.54,17898.32,1154
2025-10-23 16:08:18.231046,17898.32,17927.63,17885.89,17915.2,1151
2025-10-23 16:09:18.231046,17915.2,17932.99,17902.82,17920.61,974
2025-10-23 16:10:18.231046,17920.61,17931.16,17891.1,17901.65,859
2025-10-23 16:11:18.231046,17901.65,17919.78,17878.32,17896.45,851
2025-10-23 16:12:18.231046,17896.45,17912.38,17865.53,17881.46,1104
2025-10-23 16:13:18.231046,17881.46,17912.27,17864.29,17895.1,1134
2025-10-23 16:14:18.231046,17895.1,17919.36,17871.53,17895.8,861
2025-10-23 16:15:18.231046,17895.8,17923.08,17886.36,17913.64,1198
2025-10-23 16:16:18.231046,17913.64,17928.71,17880.35,17895.42,1128
2025-10-23 16:17:18.231046,17895.42,17906.92,17879.31,17890.82,1076
2025-10-23 16:18:18.231046,17890.82,17896.87,17890.4,17896.46,994
2025-10-23 16:19:18.231046,17896.46,17900.07,17885.1,17888.71,979
2025-10-23 16:20:18.231046,17888.71,17889.01,17849.61,17849.9,815
2025-10-23 16:21:18.231046,17849.9,17868.63,17812.7,17831.43,1111
2025-10-23 16:22:18.231046,17831.43,17856.19,17827.88,17852.65,928
2025-10-23 16:23:18.231046,17852.65,17867.29,17852.64,17867.29,973
2025-10-23 16:24:18.231046,17867.29,17873.4,17835.01,17841.12,1097
2025-10-23 16:25:18.231046,17841.12,17855.47,17819.02,17833.37,1046
2025-10-23 16:26:18.231046,17833.37,17847.86,17821.19,17835.68,932
2025-10-23 16:27:18.231046,17835.68,17840.85,17816.39,17821.56,1076
2025-10-23 16:28:18.231046,17821.56,17833.36,17803.65,17815.44,1087
2025-10-23 16:29:18.231046,17815.44,17830.42,17781.37,17796.34,1177
2025-10-23 16:30:18.231046,17796.34,17829.15,17793.65,17826.46,847
2025-10-23 16:31:18.231046,17826.46,17839.6,17815.7,17828.85,1172
2025-10-23 16:32:18.231046,17828.85,17843.77,17808.57,17823.49,869
2025-10-23 16:33:18.231046,17823.49,17825.73,17798.88,17801.11,1104
2025-10-23 16:34:18.231046,17801.11,17801.39,17797.6,17797.87,833
2025-10-23 16:35:18.231046,17797.87,17813.6,17776.8,17792.53,994
2025-10-23 16:36:18.231046,17792.53,17792.71,17782.25,17782.43,995
2025-10-23 16:37:18.231046,17782.43,17791.49,17768.59,17777.64,1014
2025-10-23 16:38:18.231046,17777.64,17789.22,17749.37,17760.94,1020
2025-10-23 16:39:18.231046,17760.94,17777.75,17760.59,17777.4,865
2025-10-23 16:40:18.231046,17777.4,17803.61,17765.56,17791.77,1195
2025-10-23 16:41:18.231046,17791.77,17819.1,17783.75,17811.08,803
2025-10-23 16:42:18.231046,17811.08,17821.43,17776.88,17787.23,865
2025-10-23 16:43:18.231046,17787.23,17827.75,17775.68,17816.2,821
2025-10-23 16:44:18.231046,17816.2,17818.48,17813.03,17815.31,1001
2025-10-23 16:45:18.231046,17815.31,17818.62,17792.95,17796.26,821
2025-10-23 16:46:18.231046,17796.26,17804.61,17772.34,17780.69,826
2025-10-23 16:47:18.231046,17780.69,17789.73,17771.6,17780.64,1192
2025-10-23 16:48:18.231046,17780.64,17788.39,17753.61,17761.35,958
2025-10-23 16:49:18.231046,17761.35,17780.56,17721.28,17740.49,952
2025-10-23 16:50:18.231046,17740.49,17754.25,17732.83,17746.59,832
2025-10-23 16:51:18.231046,17746.59,17756.04,17729.44,17738.89,815
2025-10-23 16:52:18.231046,17738.89,17763.51,17712.03,17736.65,868
2025-10-23 16:53:18.231046,17736.65,17745.5,17728.02,17736.86,1077
2025-10-23 16:54:18.231046,17736.86,17739.81,17736.43,17739.38,984
2025-10-23 16:55:18.231046,17739.38,17758.81,17711.38,17730.82,893
2025-10-23 16:56:18.231046,17730.82,17733.73,17728.75,17731.67,1090
2025-10-23 16:57:18.231046,17731.67,17743.96,17728.4,17740.7,909
2025-10-23 16:58:18.231046,17740.7,17743.04,17732.57,17734.91,1017
2025-10-23 16:59:18.231046,17734.91,17752.53,17726.64,17744.27,1149
2025-10-23 17:00:18.231046,17744.27,17765.06,17719.23,17740.02,845
2025-10-23 17:01:18.231046,17740.02,17750.72,17731.23,17741.93,1081
2025-10-23 17:02:18.231046,17741.93,17747.3,17740.57,17745.95,1045
2025-10-23 17:03:18.231046,17745.95,17755.99,17727.3,17737.34,873
2025-10-23 17:04:18.231046,17737.34,17746.55,17726.82,17736.02,828
2025-10-23 17:05:18.231046,17736.02,17744.22,17735.05,17743.25,1145
2025-10-23 17:06:18.231046,17743.25,17743.75,17740.94,17741.44,1041
2025-10-23 17:07:18.231046,17741.44,17762.8,17716.6,17737.96,1158
2025-10-23 17:08:18.231046,17737.96,17749.47,17734.33,17745.85,1010
2025-10-23 17:09:18.231046,17745.85,17757.59,17726.09,17737.83,875
2025-10-23 17:10:18.231046,17737.83,17740.16,17736.73,17739.06,981
2025-10-23 17:11:18.231046,17739.06,17754.29,17723.77,17739.0,938
2025-10-23 17:12:18.231046,17739.0,17742.13,17731.09,17734.22,1056
2025-10-23 17:13:18.231046,17734.22,17742.8,17730.7,17739.28,958
2025-10-23 17:14:18.231046,17739.28,17751.77,17733.39,17745.88,923
2025-10-23 17:15:18.231046,17745.88,17746.95,17740.04,17741.12,1084
2025-10-23 17:16:18.231046,17741.12,17743.11,17737.06,17739.05,962
2025-10-23 17:17:18.231046,17739.05,17748.06,17729.08,17738.08,1045
2025-10-23 17:18:18.231046,17738.08,17749.06,17729.57,17740.55,926
2025-10-23 17:19:18.231046,17740.55,17762.1,17721.09,17742.64,934
2025-10-23 17:20:18.231046,17742.64,17758.04,17726.54,17741.94,976
2025-10-23 17:21:18.231046,17741.94,17744.09,17735.08,17737.23,850
2025-10-23 17:22:18.231046,17737.23,17753.91,17723.84,17740.52,830
2025-10-23 17:23:18.231046,17740.52,17758.77,17723.04,17741.29,970
2025-10-23 17:24:18.231046,17741.29,17751.87,17723.28,17733.86,1052
2025-10-23 17:25:18.231046,17733.86,17750.99,17722.61,17739.73,968
2025-10-23 17:26:18.231046,17739.73,17751.84,17715.98,17728.09,998
2025-10-23 17:27:18.231046,17728.09,17760.94,17708.45,17741.31,1010
2025-10-23 17:28:18.231046,17741.31,17752.25,17731.25,17742.19,1133
2025-10-23 17:29:18.231046,17742.19,17744.52,17740.31,17742.63,1143
2025-10-23 17:30:18.231046,17742.63,17756.24,17723.31,17736.92,860
2025-10-23 17:31:18.231046,17736.92,17744.66,17732.69,17740.44,962
2025-10-23 17:32:18.231046,17740.44,17753.23,17733.22,17746.01,1020
2025-10-23 17:33:18.231046,17746.01,17751.51,17740.47,17745.96,866
2025-10-23 17:34:18.231046,17745.96,17752.7,17732.01,17738.75,1181
2025-10-23 17:35:18.231046,17738.75,17742.07,17736.27,17739.59,1150
2025-10-23 17:36:18.231046,17739.59,17752.34,17731.69,17744.45,919
2025-10-23 17:37:18.231046,17744.45,17752.66,17723.17,17731.39,868
2025-10-23 17:38:18.231046,17731.39,17747.85,17720.82,17737.28,887
2025-10-23 17:39:18.231046,17737.28,17750.97,17731.88,17745.57,884
2025-10-23 17:40:18.231046,17745.57,17749.68,17739.66,17743.77,900
2025-10-23 17:41:18.231046,17743.77,17747.15,17737.36,17740.74,965
2025-10-23 17:42:18.231046,17740.74,17742.89,17729.21,17731.36,1172
2025-10-23 17:43:18.231046,17731.36,17740.41,17729.6,17738.64,873
2025-10-23 17:44:18.231046,17738.64,17741.57,17733.01,17735.94,1132
2025-10-23 17:45:18.231046,17735.94,17742.33,17734.16,17740.55,920
2025-10-23 17:46:18.231046,17740.55,17746.11,17729.28,17734.85,1141
2025-10-23 17:47:18.231046,17734.85,17746.81,17721.8,17733.76,970
2025-10-23 17:48:18.231046,17733.76,17746.52,17715.82,17728.57,953
2025-10-23 17:49:18.231046,17728.57,17753.74,17719.84,17745.0,860
2025-10-23 17:50:18.231046,17745.0,17745.44,17736.45,17736.89,1120
2025-10-23 17:51:18.231046,17736.89,17749.91,17726.66,17739.68,1152
2025-10-23 17:52:18.231046,17739.68,17746.28,17732.28,17738.88,1081
2025-10-23 17:53:18.231046,17738.88,17753.02,17719.42,17733.56,1123
2025-10-23 17:54:18.231046,17733.56,17742.84,17723.32,17732.6,1004
2025-10-23 17:55:18.231046,17732.6,17758.35,17708.11,17733.87,856
2025-10-23 17:56:18.231046,17733.87,17737.11,17732.03,17735.28,1112
2025-10-23 17:57:18.231046,17735.28,17757.3,17718.7,17740.73,1153
2025-10-23 17:58:18.231046,17740.73,17745.59,17730.05,17734.91,1136
2025-10-23 17:59:18.231046,17734.91,17752.88,17729.66,17747.63,1116
2025-10-23 18:00:18.231046,17747.63,17768.22,17723.43,17744.03,1094
2025-10-23 18:01:18.231046,17744.03,17745.61,17741.35,17742.93,1081
2025-10-23 18:02:18.231046,17742.93,17749.25,17731.98,17738.29,915
2025-10-23 18:03:18.231046,17738.29,17766.76,17718.0,17746.46,1015
2025-10-23 18:04:18.231046,17746.46,17776.11,17708.15,17737.8,1151
2025-10-23 18:05:18.231046,17737.8,17746.5,17730.04,17738.74,1051
2025-10-23 18:06:18.231046,17738.74,17750.62,17727.86,17739.74,1004
2025-10-23 18:07:18.231046,17739.74,17749.75,17732.39,17742.4,1195
2025-10-23 18:08:18.231046,17742.4,17755.39,17729.09,17742.08,881
2025-10-23 18:09:18.231046,17742.08,17753.28,17725.31,17736.52,1065
2025-10-23 18:10:18.231046,17736.52,17746.92,17725.82,17736.23,803
2025-10-23 18:11:18.231046,17736.23,17748.79,17729.53,17742.09,1016
2025-10-23 18:12:18.231046,17742.09,17762.06,17722.5,17742.47,1016
2025-10-23 18:13:18.231046,17742.47,17742.53,17736.87,17736.93,1131
2025-10-23 18:14:18.231046,17736.93,17742.91,17724.97,17730.96,949
2025-10-23 18:15:18.231046,17730.96,17742.45,17726.37,17737.86,1013
2025-10-23 18:16:18.231046,17737.86,17742.82,17737.05,17742.01,1169
2025-10-23 18:17:18.231046,17742.01,17757.2,17732.73,17747.92,952
2025-10-23 18:18:18.231046,17747.92,17753.2,17727.62,17732.9,1007
2025-10-23 18:19:18.231046,17732.9,17747.04,17722.62,17736.76,899
2025-10-23 18:20:18.231046,17736.76,17750.72,17722.98,17736.95,1164
2025-10-23 18:21:18.231046,17736.95,17749.43,17733.19,17745.67,1156
2025-10-23 18:22:18.231046,17745.67,17760.71,17723.68,17738.72,906
2025-10-23 18:23:18.231046,17738.72,17741.77,17731.31,17734.36,957
2025-10-23 18:24:18.231046,17734.36,17751.2,17724.84,17741.69,1043
2025-10-23 18:25:18.231046,17741.69,17757.52,17721.03,17736.87,823
2025-10-23 18:26:18.231046,17736.87,17740.81,17728.83,17732.77,917
2025-10-23 18:27:18.231046,17732.77,17738.46,17728.74,17734.43,828
2025-10-23 18:28:18.231046,17734.43,17755.05,17726.95,17747.56,1004
2025-10-23 18:29:18.231046,17747.56,17764.77,17723.61,17740.81,901
2025-10-23 18:30:18.231046,17740.81,17817.18,17710.03,17786.39,918
2025-10-23 18:31:18.231046,17786.39,17795.21,17782.96,17791.78,1132
2025-10-23 18:32:18.231046,17791.78,17795.11,17791.17,17794.5,1167
2025-10-23 18:33:18.231046,17794.5,17796.08,17779.25,17780.83,1072
2025-10-23 18:34:18.231046,17780.83,17801.18,17752.29,17772.64,802
2025-10-23 18:35:18.231046,17772.64,17792.18,17767.05,17786.59,1082
2025-10-23 18:36:18.231046,17786.59,17810.69,17751.03,17775.13,972
2025-10-23 18:37:18.231046,17775.13,17806.49,17767.92,17799.27,1134
2025-10-23 18:38:18.231046,17799.27,17805.22,17773.03,17778.97,1139
2025-10-23 18:39:18.231046,17778.97,17803.2,17768.15,17792.38,1057
2025-10-23 18:40:18.231046,17792.38,17796.68,17787.52,17791.82,1029
2025-10-23 18:41:18.231046,17791.82,17814.11,17755.94,17778.23,1079
2025-10-23 18:42:18.231046,17778.23,17789.09,17769.57,17780.43,898
2025-10-23 18:43:18.231046,17780.43,17792.48,17757.38,17769.42,960
2025-10-23 18:44:18.231046,17769.42,17781.92,17749.64,17762.13,822
2025-10-23 18:45:18.231046,17762.13,17786.79,17732.76,17757.41,923
2025-10-23 18:46:18.231046,17757.41,17784.57,17742.35,17769.51,1074
2025-10-23 18:47:18.231046,17769.51,17771.74,17758.89,17761.13,811
2025-10-23 18:48:18.231046,17761.13,17779.4,17747.29,17765.57,998
2025-10-23 18:49:18.231046,17765.57,17791.47,17752.4,17778.29,958
2025-10-23 18:50:18.231046,17778.29,17785.78,17772.59,17780.08,1044
2025-10-23 18:51:18.231046,17780.08,17795.3,17771.58,17786.8,968
2025-10-23 18:52:18.231046,17786.8,17796.74,17777.24,17787.19,1082
2025-10-23 18:53:18.231046,17787.19,17797.68,17785.76,17796.24,1004
2025-10-23 18:54:18.231046,17796.24,17806.64,17768.1,17778.5,958
2025-10-23 18:55:18.231046,17778.5,17817.73,17761.77,17801.0,857
2025-10-23 18:56:18.231046,17801.0,17804.48,17770.63,17774.11,1052
2025-10-23 18:57:18.231046,17774.11,17774.58,17764.37,17764.84,1099
2025-10-23 18:58:18.231046,17764.84,17773.63,17755.63,17764.42,1003
2025-10-23 18:59:18.231046,17764.42,17779.49,17722.48,17737.55,834
2025-10-23 19:00:18.231046,17737.55,17742.08,17726.4,17730.93,910
2025-10-23 19:01:18.231046,17730.93,17740.55,17726.39,17736.01,1195
2025-10-23 19:02:18.231046,17736.01,17770.12,17726.76,17760.87,1094
2025-10-23 19:03:18.231046,17760.87,17781.35,17750.14,17770.63,1108
2025-10-23 19:04:18.231046,17770.63,17794.08,17741.64,17765.1,881
2025-10-23 19:05:18.231046,17765.1,17773.14,17735.67,17743.72,821
2025-10-23 19:06:18.231046,17743.72,17768.45,17739.41,17764.14,920
2025-10-23 19:07:18.231046,17764.14,17782.95,17739.13,17757.94,1062
2025-10-23 19:08:18.231046,17757.94,17763.06,17757.85,17762.97,1126
2025-10-23 19:09:18.231046,17762.97,17779.38,17741.07,17757.48,1047
2025-10-23 19:10:18.231046,17757.48,17772.11,17749.75,17764.37,1186
2025-10-23 19:11:18.231046,17764.37,17784.27,17764.12,17784.01,957
2025-10-23 19:12:18.231046,17784.01,17797.75,17782.18,17795.92,1021
2025-10-23 19:13:18.231046,17795.92,17796.27,17792.55,17792.9,825
2025-10-23 19:14:18.231046,17792.9,17817.76,17788.89,17813.74,1122
2025-10-23 19:15:18.231046,17813.74,17845.25,17810.96,17842.47,1169
2025-10-23 19:16:18.231046,17842.47,17865.31,17835.48,17858.33,1026
2025-10-23 19:17:18.231046,17858.33,17858.66,17852.93,17853.27,890
2025-10-23 19:18:18.231046,17853.27,17870.33,17849.65,17866.71,827
2025-10-23 19:19:18.231046,17866.71,17891.47,17857.63,17882.4,1118
2025-10-23 19:20:18.231046,17882.4,17890.94,17871.11,17879.65,919
2025-10-23 19:21:18.231046,17879.65,17923.22,17864.8,17908.37,1181
2025-10-23 19:22:18.231046,17908.37,17945.46,17890.14,17927.23,933
2025-10-23 19:23:18.231046,17927.23,17935.36,17917.09,17925.22,1061
2025-10-23 19:24:18.231046,17925.22,17926.31,17919.06,17920.15,961
2025-10-23 19:25:18.231046,17920.15,17937.17,17918.43,17935.45,1114
2025-10-23 19:26:18.231046,17935.45,17973.1,17931.38,17969.03,1130
2025-10-23 19:27:18.231046,17969.03,17975.06,17946.17,17952.2,1053
2025-10-23 19:28:18.231046,17952.2,17963.99,17948.03,17959.82,1135
2025-10-23 19:29:18.231046,17959.82,17991.46,17941.32,17972.96,1141
2025-10-23 19:30:18.231046,17972.96,18009.77,17955.64,17992.45,1090
2025-10-23 19:31:18.231046,17992.45,18016.0,17982.19,18005.75,1078
2025-10-23 19:32:18.231046,18005.75,18006.71,17998.77,17999.73,1156
2025-10-23 19:33:18.231046,17999.73,18003.54,17977.59,17981.39,1062
2025-10-23 19:34:18.231046,17981.39,17987.65,17971.61,17977.87,975
2025-10-23 19:35:18.231046,17977.87,18003.52,17964.97,17990.61,1019
2025-10-23 19:36:18.231046,17990.61,17996.92,17976.78,17983.08,1140
2025-10-23 19:37:18.231046,17983.08,18019.41,17968.88,18005.21,916
2025-10-23 19:38:18.231046,18005.21,18008.37,18001.16,18004.32,1018
2025-10-23 19:39:18.231046,18004.32,18004.51,17995.72,17995.91,889
2025-10-23 19:40:18.231046,17995.91,18001.9,17960.12,17966.11,1112
2025-10-23 19:41:18.231046,17966.11,17975.91,17965.65,17975.45,978
2025-10-23 19:42:18.231046,17975.45,17981.1,17967.39,17973.05,967
2025-10-23 19:43:18.231046,17973.05,17979.13,17961.51,17967.59,811
2025-10-23 19:44:18.231046,17967.59,18000.93,17965.38,17998.72,1119
2025-10-23 19:45:18.231046,17998.72,18001.11,17988.71,17991.1,903
2025-10-23 19:46:18.231046,17991.1,17993.24,17984.92,17987.06,955
2025-10-23 19:47:18.231046,17987.06,18001.65,17982.04,17996.63,1040
2025-10-23 19:48:18.231046,17996.63,18020.6,17994.52,18018.49,1066
2025-10-23 19:49:18.231046,18018.49,18026.57,18018.46,18026.54,1092
2025-10-23 19:50:18.231046,18026.54,18044.15,18011.49,18029.09,1167
2025-10-23 19:51:18.231046,18029.09,18064.27,18027.26,18062.44,910
2025-10-23 19:52:18.231046,18062.44,18068.49,18054.48,18060.53,1124
2025-10-23 19:53:18.231046,18060.53,18074.48,18052.12,18066.06,1032
2025-10-23 19:54:18.231046,18066.06,18085.38,18047.38,18066.7,1102
2025-10-23 19:55:18.231046,18066.7,18071.5,18054.11,18058.91,831
2025-10-23 19:56:18.231046,18058.91,18074.15,18055.95,18071.19,1111
2025-10-23 19:57:18.231046,18071.19,18082.24,18048.45,18059.5,834
2025-10-23 19:58:18.231046,18059.5,18087.67,18037.39,18065.56,887
2025-10-23 19:59:18.231046,18065.56,18069.59,18059.53,18063.56,903
2025-10-23 20:00:18.231046,18063.56,18073.01,18042.85,18052.31,989
2025-10-23 20:01:18.231046,18052.31,18068.42,18049.05,18065.16,1104
2025-10-23 20:02:18.231046,18065.16,18071.92,18057.94,18064.71,1124
2025-10-23 20:03:18.231046,18064.71,18079.54,18038.77,18053.61,1027
2025-10-23 20:04:18.231046,18053.61,18076.01,18047.66,18070.06,1183
2025-10-23 20:05:18.231046,18070.06,18077.06,18057.73,18064.73,1066
2025-10-23 20:06:18.231046,18064.73,18069.96,18063.4,18068.63,1130
2025-10-23 20:07:18.231046,18068.63,18083.84,18038.65,18053.86,973
2025-10-23 20:08:18.231046,18053.86,18061.34,18052.9,18060.38,830
2025-10-23 20:09:18.231046,18060.38,18079.42,18049.3,18068.34,952
2025-10-23 20:10:18.231046,18068.34,18083.32,18039.62,18054.6,1153
2025-10-23 20:11:18.231046,18054.6,18060.84,18054.29,18060.53,1188
2025-10-23 20:12:18.231046,18060.53,18080.21,18044.79,18064.47,838
2025-10-23 20:13:18.231046,18064.47,18075.38,18042.05,18052.96,878
2025-10-23 20:14:18.231046,18052.96,18062.64,18046.15,18055.83,1134
2025-10-23 20:15:18.231046,18055.83,18082.7,18042.48,18069.35,967
2025-10-23 20:16:18.231046,18069.35,18072.76,18059.32,18062.74,874
2025-10-23 20:17:18.231046,18062.74,18069.29,18061.77,18068.32,1174
2025-10-23 20:18:18.231046,18068.32,18082.73,18048.94,18063.35,924
2025-10-23 20:19:18.231046,18063.35,18087.02,18051.05,18074.72,1003
2025-10-23 20:20:18.231046,18074.72,18082.45,18056.89,18064.63,976
2025-10-23 20:21:18.231046,18064.63,18084.95,18048.47,18068.79,862
2025-10-23 20:22:18.231046,18068.79,18080.94,18049.05,18061.21,1040
2025-10-23 20:23:18.231046,18061.21,18069.54,18055.15,18063.49,1145
2025-10-23 20:24:18.231046,18063.49,18070.44,18058.7,18065.65,971
2025-10-23 20:25:18.231046,18065.65,18088.47,18043.65,18066.48,1136
2025-10-23 20:26:18.231046,18066.48,18086.58,18042.14,18062.24,1191
2025-10-23 20:27:18.231046,18062.24,18078.42,18046.28,18062.45,1014
2025-10-23 20:28:18.231046,18062.45,18069.19,18058.21,18064.95,916
2025-10-23 20:29:18.231046,18064.95,18083.32,18046.57,18064.94,1004
2025-10-23 20:30:18.231046,18064.94,18068.5,18053.76,18057.31,1094
2025-10-23 20:31:18.231046,18057.31,18074.61,18046.27,18063.56,862
2025-10-23 20:32:18.231046,18063.56,18069.43,18058.17,18064.04,1150
2025-10-23 20:33:18.231046,18064.04,18066.7,18054.9,18057.56,965
2025-10-23 20:34:18.231046,18057.56,18068.18,18056.34,18066.97,1177
2025-10-23 20:35:18.231046,18066.97,18071.77,18059.69,18064.5,955
